Entity,Code,Year,Coal per capita (kWh)
New Zealand,NZL,2008,5720.313
New Zealand,NZL,2009,4352.879
New Zealand,NZL,2010,3677.752
New Zealand,NZL,2011,3682.025
New Zealand,NZL,2012,4536.694
New Zealand,NZL,2013,3956.5
New Zealand,NZL,2014,3614.629
New Zealand,NZL,2015,3613.261
New Zealand,NZL,2016,2961.013
New Zealand,NZL,2017,3091.512
New Zealand,NZL,2018,3304.321
New Zealand,NZL,2019,3729.363
New Zealand,NZL,2020,3530.882
North Macedonia,MKD,1990,7748.038
North Macedonia,MKD,1991,7792.896
North Macedonia,MKD,1992,7765.283
North Macedonia,MKD,1993,7822.083
North Macedonia,MKD,1994,8134.75
North Macedonia,MKD,1995,8383.819
North Macedonia,MKD,1996,8086.507
North Macedonia,MKD,1997,7524.974
North Macedonia,MKD,1998,9669.369
North Macedonia,MKD,1999,8381.231
North Macedonia,MKD,2000,7639.489
North Macedonia,MKD,2001,8413.762
North Macedonia,MKD,2002,7292.881
North Macedonia,MKD,2003,8378.91
North Macedonia,MKD,2004,7948.379
North Macedonia,MKD,2005,8234.83
North Macedonia,MKD,2006,7991.194
North Macedonia,MKD,2007,8190.977
North Macedonia,MKD,2008,8386.695
North Macedonia,MKD,2009,7515.62
North Macedonia,MKD,2010,7271.459
North Macedonia,MKD,2011,8297.576
North Macedonia,MKD,2012,7803.675
North Macedonia,MKD,2013,6522.136
North Macedonia,MKD,2014,6029.897
North Macedonia,MKD,2015,5432.761
North Macedonia,MKD,2016,4896.457
North Macedonia,MKD,2017,5348.665
North Macedonia,MKD,2018,4824.431
North Macedonia,MKD,2019,5716.216
North Macedonia,MKD,2020,4788.747
Norway,NOR,1965,2383.55
Norway,NOR,1966,2177.122
Norway,NOR,1967,2267.243
Norway,NOR,1968,2289.191
Norway,NOR,1969,2530.158
Norway,NOR,1970,2564.583
Norway,NOR,1971,2393.696
Norway,NOR,1972,2580.2
Norway,NOR,1973,2754.824
Norway,NOR,1974,3035.103
Norway,NOR,1975,2869.773
Norway,NOR,1976,2755.537
Norway,NOR,1977,2362.686
Norway,NOR,1978,2426.077
Norway,NOR,1979,3011.063
Norway,NOR,1980,2778.249
Norway,NOR,1981,2774.446
Norway,NOR,1982,2660.161
Norway,NOR,1983,2825.058
Norway,NOR,1984,3157.461
Norway,NOR,1985,3133.349
Norway,NOR,1986,2781.587
Norway,NOR,1987,2675.967
Norway,NOR,1988,2734.685
Norway,NOR,1989,2384.538
Norway,NOR,1990,2222.014
Norway,NOR,1991,1967.301
Norway,NOR,1992,1965.752
Norway,NOR,1993,2113.906
Norway,NOR,1994,2369.714
Norway,NOR,1995,2572.231
Norway,NOR,1996,2542.664
Norway,NOR,1997,2507.679
Norway,NOR,1998,2704.707
Norway,NOR,1999,2519.431
Norway,NOR,2000,2565.949
Norway,NOR,2001,2274.613
Norway,NOR,2002,1962.67
Norway,NOR,2003,1906.211
Norway,NOR,2004,2139.015
Norway,NOR,2005,1813.185
Norway,NOR,2006,1541.84
Norway,NOR,2007,1678.847
Norway,NOR,2008,1711.406
Norway,NOR,2009,1346.636
Norway,NOR,2010,1813.618
Norway,NOR,2011,1987.202
Norway,NOR,2012,1900.344
Norway,NOR,2013,1777.312
Norway,NOR,2014,1923.061
Norway,NOR,2015,1704.43
Norway,NOR,2016,1733.065
Norway,NOR,2017,1796.221
Norway,NOR,2018,1740.466
Norway,NOR,2019,1687.077
Norway,NOR,2020,1673.142
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0.065
Oman,OMN,1995,0.034
Oman,OMN,1996,0.022
Oman,OMN,1997,0.173
Oman,OMN,1998,0.248
Oman,OMN,1999,0.03
Oman,OMN,2000,1.286
Oman,OMN,2001,0.714
Oman,OMN,2002,1.677
Oman,OMN,2003,0
Oman,OMN,2004,3.794
Oman,OMN,2005,1.449
Oman,OMN,2006,13.864
Oman,OMN,2007,3.073
Oman,OMN,2008,5.069
Oman,OMN,2009,5.66
Oman,OMN,2010,113.304
Oman,OMN,2011,36.41
Oman,OMN,2012,102.669
Oman,OMN,2013,138.771
Oman,OMN,2014,103.228
Oman,OMN,2015,134.086
Oman,OMN,2016,143.012
Oman,OMN,2017,189.351
Oman,OMN,2018,179.392
Oman,OMN,2019,396.421
Oman,OMN,2020,738.336
Pakistan,PAK,1965,314.973
Pakistan,PAK,1966,259.037
Pakistan,PAK,1967,242.329
Pakistan,PAK,1968,259.816
Pakistan,PAK,1969,227.676
Pakistan,PAK,1970,184.625
Pakistan,PAK,1971,142.322
Pakistan,PAK,1972,111.029
Pakistan,PAK,1973,107.27
Pakistan,PAK,1974,95.504
Pakistan,PAK,1975,89.988
Pakistan,PAK,1976,86.506
Pakistan,PAK,1977,91.292
Pakistan,PAK,1978,94.219
Pakistan,PAK,1979,101.738
Pakistan,PAK,1980,104.895
Pakistan,PAK,1981,115.175
Pakistan,PAK,1982,126.293
Pakistan,PAK,1983,138.558
Pakistan,PAK,1984,152.001
Pakistan,PAK,1985,166.897
Pakistan,PAK,1986,183.338
Pakistan,PAK,1987,201.632
Pakistan,PAK,1988,204.406
Pakistan,PAK,1989,217.215
Pakistan,PAK,1990,223.53
Pakistan,PAK,1991,215.008
Pakistan,PAK,1992,214.71
Pakistan,PAK,1993,219.317
Pakistan,PAK,1994,211.801
Pakistan,PAK,1995,207.65
Pakistan,PAK,1996,204.565
Pakistan,PAK,1997,185.821
Pakistan,PAK,1998,180.777
Pakistan,PAK,1999,175.929
Pakistan,PAK,2000,165.695
Pakistan,PAK,2001,167.704
Pakistan,PAK,2002,183.53
Pakistan,PAK,2003,226.856
Pakistan,PAK,2004,247.846
Pakistan,PAK,2005,268.791
Pakistan,PAK,2006,281.103
Pakistan,PAK,2007,376.289
Pakistan,PAK,2008,405.77
Pakistan,PAK,2009,326.311
Pakistan,PAK,2010,299.97
Pakistan,PAK,2011,252.994
Pakistan,PAK,2012,251.041
Pakistan,PAK,2013,194.817
Pakistan,PAK,2014,281.569
Pakistan,PAK,2015,271.258
Pakistan,PAK,2016,305.047
Pakistan,PAK,2017,399.783
Pakistan,PAK,2018,648.922
Pakistan,PAK,2019,716.064
Pakistan,PAK,2020,781.582
Peru,PER,1965,35.837
Peru,PER,1966,43.949
Peru,PER,1967,48.13
Peru,PER,1968,46.438
Peru,PER,1969,76.133
Peru,PER,1970,75.121
Peru,PER,1971,102.488
Peru,PER,1972,107.873
Peru,PER,1973,120.056
Peru,PER,1974,124.599
Peru,PER,1975,126.582
Peru,PER,1976,95.39
Peru,PER,1977,106.51
Peru,PER,1978,88.478
Peru,PER,1979,91.676
Peru,PER,1980,94.062
Peru,PER,1981,93.054
Peru,PER,1982,102.811
Peru,PER,1983,84.992
Peru,PER,1984,66.182
Peru,PER,1985,70.537
Peru,PER,1986,93.644
Peru,PER,1987,103.358
Peru,PER,1988,99.445
Peru,PER,1989,108.082
Peru,PER,1990,76.343
Peru,PER,1991,145.004
Peru,PER,1992,139.162
Peru,PER,1993,143.492
Peru,PER,1994,173.47
Peru,PER,1995,178.881
Peru,PER,1996,184.046
Peru,PER,1997,188.091
Peru,PER,1998,202.611
Peru,PER,1999,180.791
Peru,PER,2000,276.792
Peru,PER,2001,247.965
Peru,PER,2002,335.782
Peru,PER,2003,356.769
Peru,PER,2004,382.253
Peru,PER,2005,384.577
Peru,PER,2006,324.463
Peru,PER,2007,424.907
Peru,PER,2008,375.835
Peru,PER,2009,334.943
Peru,PER,2010,325.82
Peru,PER,2011,325.026
Peru,PER,2012,344.055
Peru,PER,2013,343.878
Peru,PER,2014,336.025
Peru,PER,2015,309.286
Peru,PER,2016,368.298
Peru,PER,2017,368.59
Peru,PER,2018,406.824
Peru,PER,2019,270.001
Peru,PER,2020,195.37
Philippines,PHL,1965,16.678
Philippines,PHL,1966,15.327
Philippines,PHL,1967,11.573
Philippines,PHL,1968,5.138
Philippines,PHL,1969,6.552
Philippines,PHL,1970,6.366
Philippines,PHL,1971,6.038
Philippines,PHL,1972,5.724
Philippines,PHL,1973,5.562
Philippines,PHL,1974,7.57
Philippines,PHL,1975,13.933
Philippines,PHL,1976,16.108
Philippines,PHL,1977,38.682
Philippines,PHL,1978,34.492
Philippines,PHL,1979,29.323
Philippines,PHL,1980,34.376
Philippines,PHL,1981,57.975
Philippines,PHL,1982,62.918
Philippines,PHL,1983,111.468
Philippines,PHL,1984,173.808
Philippines,PHL,1985,239.255
Philippines,PHL,1986,183.463
Philippines,PHL,1987,190.002
Philippines,PHL,1988,234.34
Philippines,PHL,1989,180.493
Philippines,PHL,1990,200.948
Philippines,PHL,1991,220.125
Philippines,PHL,1992,214.074
Philippines,PHL,1993,212.356
Philippines,PHL,1994,199.852
Philippines,PHL,1995,235.542
Philippines,PHL,1996,320.57
Philippines,PHL,1997,388.838
Philippines,PHL,1998,383.999
Philippines,PHL,1999,440.59
Philippines,PHL,2000,598.307
Philippines,PHL,2001,598.079
Philippines,PHL,2002,510.341
Philippines,PHL,2003,520.363
Philippines,PHL,2004,554.568
Philippines,PHL,2005,618.156
Philippines,PHL,2006,664.28
Philippines,PHL,2007,702.441
Philippines,PHL,2008,812.42
Philippines,PHL,2009,762.63
Philippines,PHL,2010,868.846
Philippines,PHL,2011,940.345
Philippines,PHL,2012,967.319
Philippines,PHL,2013,1176.742
Philippines,PHL,2014,1231.532
Philippines,PHL,2015,1323.048
Philippines,PHL,2016,1468.36
Philippines,PHL,2017,1711.445
Philippines,PHL,2018,1783.094
Philippines,PHL,2019,1880.739
Philippines,PHL,2020,1844.775
Poland,POL,1965,22058.185
Poland,POL,1966,22155.838
Poland,POL,1967,22372.548
Poland,POL,1968,23268.313
Poland,POL,1969,24261.962
Poland,POL,1970,25006.511
Poland,POL,1971,25401.495
Poland,POL,1972,26366.134
Poland,POL,1973,26264.954
Poland,POL,1974,26785.513
Poland,POL,1975,28655.356
Poland,POL,1976,29703.169
Poland,POL,1977,30485.219
Poland,POL,1978,31616.824
Poland,POL,1979,31704.261
Poland,POL,1980,33261.954
Poland,POL,1981,29377.747
Poland,POL,1982,30122.11
Poland,POL,1983,29774.479
Poland,POL,1984,30786.884
Poland,POL,1985,31273.737
Poland,POL,1986,31879.585
Poland,POL,1987,32866.319
Poland,POL,1988,31831.744
Poland,POL,1989,30307.598
Poland,POL,1990,24032.116
Poland,POL,1991,23726.044
Poland,POL,1992,22869.026
Poland,POL,1993,22544.572
Poland,POL,1994,20948.121
Poland,POL,1995,21266.07
Poland,POL,1996,21738.82
Poland,POL,1997,21194.946
Poland,POL,1998,19088.332
Poland,POL,1999,18311.447
Poland,POL,2000,16965.009
Poland,POL,2001,16776.945
Poland,POL,2002,16476.852
Poland,POL,2003,16984.002
Poland,POL,2004,16503.061
Poland,POL,2005,16706.829
Poland,POL,2006,17405.66
Poland,POL,2007,16965.159
Poland,POL,2008,16742.358
Poland,POL,2009,15719.556
Poland,POL,2010,16710.858
Poland,POL,2011,16695.516
Poland,POL,2012,15585.769
Poland,POL,2013,16269.773
Poland,POL,2014,15096.681
Poland,POL,2015,14882.646
Poland,POL,2016,15153.507
Poland,POL,2017,15252.469
Poland,POL,2018,15272.984
Poland,POL,2019,13621.25
Poland,POL,2020,12252.51
Portugal,PRT,1965,776.884
Portugal,PRT,1966,796.904
Portugal,PRT,1967,798.737
Portugal,PRT,1968,724.209
Portugal,PRT,1969,685.76
Portugal,PRT,1970,627.789
Portugal,PRT,1971,577.49
Portugal,PRT,1972,505.474
Portugal,PRT,1973,737.652
Portugal,PRT,1974,564.777
Portugal,PRT,1975,522.398
Portugal,PRT,1976,500.092
Portugal,PRT,1977,447.638
Portugal,PRT,1978,521.077
Portugal,PRT,1979,538.117
Portugal,PRT,1980,417.446
Portugal,PRT,1981,470.133
Portugal,PRT,1982,431.229
Portugal,PRT,1983,469.757
Portugal,PRT,1984,580.255
Portugal,PRT,1985,900.727
Portugal,PRT,1986,1698.85
Portugal,PRT,1987,2214.777
Portugal,PRT,1988,2557.634
Portugal,PRT,1989,2856.111
Portugal,PRT,1990,3347.253
Portugal,PRT,1991,3499.775
Portugal,PRT,1992,3530.618
Portugal,PRT,1993,3827.558
Portugal,PRT,1994,3967.737
Portugal,PRT,1995,4842.705
Portugal,PRT,1996,4498.674
Portugal,PRT,1997,4076.107
Portugal,PRT,1998,4059.212
Portugal,PRT,1999,4198.726
Portugal,PRT,2000,4192.766
Portugal,PRT,2001,3570.004
Portugal,PRT,2002,3919.114
Portugal,PRT,2003,3736.274
Portugal,PRT,2004,3681.923
Portugal,PRT,2005,3691.886
Portugal,PRT,2006,3643.677
Portugal,PRT,2007,3162.465
Portugal,PRT,2008,2761.726
Portugal,PRT,2009,3132.446
Portugal,PRT,2010,1808.401
Portugal,PRT,2011,2443.716
Portugal,PRT,2012,3215.886
Portugal,PRT,2013,2942.363
Portugal,PRT,2014,2990.668
Portugal,PRT,2015,3656.714
Portugal,PRT,2016,3205.547
Portugal,PRT,2017,3670.364
Portugal,PRT,2018,3087.746
Portugal,PRT,2019,1419.701
Portugal,PRT,2020,659.273
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Romania,ROU,1965,2616.285
Romania,ROU,1966,2788.512
Romania,ROU,1967,3054.435
Romania,ROU,1968,3307.734
Romania,ROU,1969,3775.383
Romania,ROU,1970,4053.29
Romania,ROU,1971,4232.644
Romania,ROU,1972,4382.741
Romania,ROU,1973,4883.672
Romania,ROU,1974,5084.035
Romania,ROU,1975,5218.185
Romania,ROU,1976,5244.356
Romania,ROU,1977,5260.066
Romania,ROU,1978,5854.273
Romania,ROU,1979,6255.257
Romania,ROU,1980,6358.14
Romania,ROU,1981,6647.413
Romania,ROU,1982,6325.799
Romania,ROU,1983,7283.956
Romania,ROU,1984,7247.01
Romania,ROU,1985,7522.043
Romania,ROU,1986,7584.204
Romania,ROU,1987,8081.144
Romania,ROU,1988,8711.419
Romania,ROU,1989,8674.528
Romania,ROU,1990,6218.102
Romania,ROU,1991,5197.297
Romania,ROU,1992,5134.863
Romania,ROU,1993,5104.794
Romania,ROU,1994,5143.377
Romania,ROU,1995,5350.562
Romania,ROU,1996,5384.077
Romania,ROU,1997,4928.962
Romania,ROU,1998,4185.573
Romania,ROU,1999,3666.021
Romania,ROU,2000,3863.885
Romania,ROU,2001,4022.799
Romania,ROU,2002,4359.55
Romania,ROU,2003,4908.636
Romania,ROU,2004,4858.768
Romania,ROU,2005,4668.296
Romania,ROU,2006,5333.546
Romania,ROU,2007,5429.672
Romania,ROU,2008,5275.558
Romania,ROU,2009,4245.165
Romania,ROU,2010,4000.362
Romania,ROU,2011,4694.224
Romania,ROU,2012,4350.789
Romania,ROU,2013,3395.239
Romania,ROU,2014,3373.331
Romania,ROU,2015,3517.641
Romania,ROU,2016,3151.048
Romania,ROU,2017,3180.536
Romania,ROU,2018,3056.562
Romania,ROU,2019,2983.856
Romania,ROU,2020,2199.428
Russia,RUS,1985,16115.911
Russia,RUS,1986,16434.301
Russia,RUS,1987,16565.663
Russia,RUS,1988,16211.542
Russia,RUS,1989,15584.965
Russia,RUS,1990,14371.264
Russia,RUS,1991,13128.179
Russia,RUS,1992,12313.52
Russia,RUS,1993,11106.229
Russia,RUS,1994,9715.078
Russia,RUS,1995,9366.326
Russia,RUS,1996,9205.716
Russia,RUS,1997,8505.037
Russia,RUS,1998,7983.488
Russia,RUS,1999,8072.601
Russia,RUS,2000,8401.753
Russia,RUS,2001,8228.095
Russia,RUS,2002,8297.591
Russia,RUS,2003,8383.978
Russia,RUS,2004,8063.212
Russia,RUS,2005,7655.65
Russia,RUS,2006,7868.465
Russia,RUS,2007,7623.88
Russia,RUS,2008,8177.068
Russia,RUS,2009,7477.659
Russia,RUS,2010,7339.169
Russia,RUS,2011,7608.877
Russia,RUS,2012,7949.578
Russia,RUS,2013,7294.025
Russia,RUS,2014,7038.533
Russia,RUS,2015,7389.427
Russia,RUS,2016,7144.902
Russia,RUS,2017,6707.25
Russia,RUS,2018,6915.726
Russia,RUS,2019,6791.973
Russia,RUS,2020,6231.763
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,4.328
Saudi Arabia,SAU,2002,6.613
Saudi Arabia,SAU,2003,8.173
Saudi Arabia,SAU,2004,7.084
Saudi Arabia,SAU,2005,13.66
Saudi Arabia,SAU,2006,9.41
Saudi Arabia,SAU,2007,25.618
Saudi Arabia,SAU,2008,28.832
Saudi Arabia,SAU,2009,10.269
Saudi Arabia,SAU,2010,28.665
Saudi Arabia,SAU,2011,26.393
Saudi Arabia,SAU,2012,29.445
Saudi Arabia,SAU,2013,37.135
Saudi Arabia,SAU,2014,62.397
Saudi Arabia,SAU,2015,48.564
Saudi Arabia,SAU,2016,31.719
Saudi Arabia,SAU,2017,41.429
Saudi Arabia,SAU,2018,35.29
Saudi Arabia,SAU,2019,36.404
Saudi Arabia,SAU,2020,35.834
Singapore,SGP,1965,24.773
Singapore,SGP,1966,30.298
Singapore,SGP,1967,17.813
Singapore,SGP,1968,34.945
Singapore,SGP,1969,17.149
Singapore,SGP,1970,16.837
Singapore,SGP,1971,21.872
Singapore,SGP,1972,16.197
Singapore,SGP,1973,23.062
Singapore,SGP,1974,27.775
Singapore,SGP,1975,6.564
Singapore,SGP,1976,17.113
Singapore,SGP,1977,21.813
Singapore,SGP,1978,22.893
Singapore,SGP,1979,3.302
Singapore,SGP,1980,14.361
Singapore,SGP,1981,21.785
Singapore,SGP,1982,7.535
Singapore,SGP,1983,14.699
Singapore,SGP,1984,21.985
Singapore,SGP,1985,48.768
Singapore,SGP,1986,29.55
Singapore,SGP,1987,48.444
Singapore,SGP,1988,55.675
Singapore,SGP,1989,49.129
Singapore,SGP,1990,82.789
Singapore,SGP,1991,47.598
Singapore,SGP,1992,67.134
Singapore,SGP,1993,72.085
Singapore,SGP,1994,83.528
Singapore,SGP,1995,37.767
Singapore,SGP,1996,0.909
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,19.084
Singapore,SGP,2003,24.661
Singapore,SGP,2004,19.252
Singapore,SGP,2005,22.902
Singapore,SGP,2006,13.209
Singapore,SGP,2007,20.575
Singapore,SGP,2008,11.932
Singapore,SGP,2009,9.367
Singapore,SGP,2010,17.679
Singapore,SGP,2011,14.141
Singapore,SGP,2012,53.932
Singapore,SGP,2013,561.91
Singapore,SGP,2014,817.691
Singapore,SGP,2015,845.192
Singapore,SGP,2016,876.32
Singapore,SGP,2017,1830.063
Singapore,SGP,2018,964.336
Singapore,SGP,2019,917.463
Singapore,SGP,2020,933.844
Slovakia,SVK,1965,16021.781
Slovakia,SVK,1966,16095.643
Slovakia,SVK,1967,15414.715
Slovakia,SVK,1968,16109.158
Slovakia,SVK,1969,16833.946
Slovakia,SVK,1970,16848.64
Slovakia,SVK,1971,17533.104
Slovakia,SVK,1972,17690.042
Slovakia,SVK,1973,17040.853
Slovakia,SVK,1974,16818.038
Slovakia,SVK,1975,16579.211
Slovakia,SVK,1976,16264.003
Slovakia,SVK,1977,16530.092
Slovakia,SVK,1978,17153.721
Slovakia,SVK,1979,16705.933
Slovakia,SVK,1980,18843.635
Slovakia,SVK,1981,18190.724
Slovakia,SVK,1982,18382.902
Slovakia,SVK,1983,18288.803
Slovakia,SVK,1984,19338.491
Slovakia,SVK,1985,19076.523
Slovakia,SVK,1986,17526.842
Slovakia,SVK,1987,18320.722
Slovakia,SVK,1988,19006.197
Slovakia,SVK,1989,18252.747
Slovakia,SVK,1990,17221.698
Slovakia,SVK,1991,15244.346
Slovakia,SVK,1992,13531.349
Slovakia,SVK,1993,13313.294
Slovakia,SVK,1994,11839.62
Slovakia,SVK,1995,11777.813
Slovakia,SVK,1996,11566.674
Slovakia,SVK,1997,10849.413
Slovakia,SVK,1998,9872.637
Slovakia,SVK,1999,9814.27
Slovakia,SVK,2000,9215.058
Slovakia,SVK,2001,9525.493
Slovakia,SVK,2002,9226.426
Slovakia,SVK,2003,9998.558
Slovakia,SVK,2004,9807.977
Slovakia,SVK,2005,9093.213
Slovakia,SVK,2006,9483.573
Slovakia,SVK,2007,8498.367
Slovakia,SVK,2008,8474.195
Slovakia,SVK,2009,8247.099
Slovakia,SVK,2010,8287.325
Slovakia,SVK,2011,7849.697
Slovakia,SVK,2012,7394.715
Slovakia,SVK,2013,7341.061
Slovakia,SVK,2014,7200.413
Slovakia,SVK,2015,6932.573
Slovakia,SVK,2016,6834.456
Slovakia,SVK,2017,7134.026
Slovakia,SVK,2018,7073.969
Slovakia,SVK,2019,5759.139
Slovakia,SVK,2020,4220.746
Slovenia,SVN,1990,9121.285
Slovenia,SVN,1991,8322.044
Slovenia,SVN,1992,8679.51
Slovenia,SVN,1993,8292.782
Slovenia,SVN,1994,7744.496
Slovenia,SVN,1995,8050.541
Slovenia,SVN,1996,7439.164
Slovenia,SVN,1997,8252.658
Slovenia,SVN,1998,8357.71
Slovenia,SVN,1999,7644.605
Slovenia,SVN,2000,7942.7
Slovenia,SVN,2001,8422.012
Slovenia,SVN,2002,9175.158
Slovenia,SVN,2003,8703.526
Slovenia,SVN,2004,8838.306
Slovenia,SVN,2005,8847.621
Slovenia,SVN,2006,8988.295
Slovenia,SVN,2007,9092.649
Slovenia,SVN,2008,8713.132
Slovenia,SVN,2009,8047.06
Slovenia,SVN,2010,8171.547
Slovenia,SVN,2011,8251.986
Slovenia,SVN,2012,7810.255
Slovenia,SVN,2013,7524.877
Slovenia,SVN,2014,5926.552
Slovenia,SVN,2015,5978.491
Slovenia,SVN,2016,6381.014
Slovenia,SVN,2017,6354.535
Slovenia,SVN,2018,6207.853
Slovenia,SVN,2019,5866.551
Slovenia,SVN,2020,5818.913
South Africa,ZAF,1965,14793.063
South Africa,ZAF,1966,14236.166
South Africa,ZAF,1967,14275.024
South Africa,ZAF,1968,14560.457
South Africa,ZAF,1969,14324.837
South Africa,ZAF,1970,14413.554
South Africa,ZAF,1971,15008.674
South Africa,ZAF,1972,14714.888
South Africa,ZAF,1973,15260.701
South Africa,ZAF,1974,15570.097
South Africa,ZAF,1975,16193.982
South Africa,ZAF,1976,16580.509
South Africa,ZAF,1977,16758.956
South Africa,ZAF,1978,15882.381
South Africa,ZAF,1979,16521.429
South Africa,ZAF,1980,17394.559
South Africa,ZAF,1981,20074.953
South Africa,ZAF,1982,21412.21
South Africa,ZAF,1983,21155.928
South Africa,ZAF,1984,22189.132
South Africa,ZAF,1985,22203.159
South Africa,ZAF,1986,21962.836
South Africa,ZAF,1987,21825.751
South Africa,ZAF,1988,23074.272
South Africa,ZAF,1989,21037.522
South Africa,ZAF,1990,21274.117
South Africa,ZAF,1991,20381.093
South Africa,ZAF,1992,19954.305
South Africa,ZAF,1993,19547.229
South Africa,ZAF,1994,19712.785
South Africa,ZAF,1995,20024.105
South Africa,ZAF,1996,19945.263
South Africa,ZAF,1997,20031.133
South Africa,ZAF,1998,19120.55
South Africa,ZAF,1999,19682.647
South Africa,ZAF,2000,19301.982
South Africa,ZAF,2001,19114.444
South Africa,ZAF,2002,17954.113
South Africa,ZAF,2003,19712.813
South Africa,ZAF,2004,21337.986
South Africa,ZAF,2005,19428.849
South Africa,ZAF,2006,19540.919
South Africa,ZAF,2007,19808.284
South Africa,ZAF,2008,21806.246
South Africa,ZAF,2009,21617.175
South Africa,ZAF,2010,21077.723
South Africa,ZAF,2011,20241.941
South Africa,ZAF,2012,19446.016
South Africa,ZAF,2013,19140.771
South Africa,ZAF,2014,19080.32
South Africa,ZAF,2015,17630.486
South Africa,ZAF,2016,18681.708
South Africa,ZAF,2017,18118.753
South Africa,ZAF,2018,16961.73
South Africa,ZAF,2019,17272.489
South Africa,ZAF,2020,16310.51
South Korea,KOR,1965,1993.103
South Korea,KOR,1966,2205.067
South Korea,KOR,1967,2057.398
South Korea,KOR,1968,1901.192
South Korea,KOR,1969,1944.49
South Korea,KOR,1970,2033.357
South Korea,KOR,1971,2014.054
South Korea,KOR,1972,2023.922
South Korea,KOR,1973,2510.964
South Korea,KOR,1974,2542.955
South Korea,KOR,1975,2641.342
South Korea,KOR,1976,2898.278
South Korea,KOR,1977,3117.667
South Korea,KOR,1978,3110.584
South Korea,KOR,1979,3671.805
South Korea,KOR,1980,4034.75
South Korea,KOR,1981,4592.738
